Gating Intensity;Mean Without Localization;Std Without Localization;Mean With Localization;Std With Localization;Prior Mean;Prior Std
0.0;0.4011494252873563;0.051210734275736705;0.6459770114942529;0.057707051440100146;0.9172413793103448;0.040833467176126986
1.0;0.15747126436781608;0.04583310813190088;0.5801724137931035;0.08385959254622606;0.9172413793103448;0.040833467176126986
2.0;0.2816091954022989;0.057118971325193765;0.617241379310345;0.0681330127507297;0.9172413793103448;0.040833467176126986
4.0;0.5666666666666667;0.08262903150451736;0.7316091954022989;0.04377300316731622;0.9172413793103448;0.040833467176126986
8.0;0.8043103448275863;0.05027503954254135;0.8488505747126437;0.036978638947460715;0.9172413793103448;0.040833467176126986
16.0;0.8772988505747128;0.034297341000612214;0.8867816091954023;0.03191826145541538;0.9172413793103448;0.040833467176126986
