Gating Intensity;Mean Without Localization;Std Without Localization;Mean With Localization;Std With Localization;Prior Mean;Prior Std
0.0;1.6612121166049931;0.5079031823723694;1.4717627663012842;0.38781250176096355;1.9265706770346507;0.5437051861898133
1.0;1.6688604999875938;0.5076211983573414;1.4744616327809204;0.3722955294986195;1.9265706770346507;0.5437051861898133
2.0;1.6778698290619065;0.5056830373218266;1.4919238929809835;0.37076182687760634;1.9265706770346507;0.5437051861898133
4.0;1.7177084718913675;0.48964591867947505;1.5449857394790654;0.3574312942765333;1.9265706770346507;0.5437051861898133
8.0;1.8047026980055088;0.4660932543354327;1.6491830416032616;0.3649647717259387;1.9265706770346507;0.5437051861898133
16.0;1.8611311581019252;0.4759591255701551;1.7325060875131477;0.37200641712602667;1.9265706770346507;0.5437051861898133
