Realization FOPT    Percentile
egg25	0.9569293535258814	0.009900990099009901
egg67	0.9604608141371165	0.019801980198019802
egg38	0.9610946914911687	0.0297029702970297
egg86	0.9613222172661182	0.039603960396039604
egg64	0.9625313566266779	0.04950495049504951
egg70	0.9634823823117771	0.0594059405940594
egg53	0.963577763539175	0.06930693069306931
egg42	0.9636600101673317	0.07920792079207921
egg78	0.9642495337434567	0.08910891089108912
egg52	0.9647846416684188	0.09900990099009903
egg83	0.9649118085289865	0.1089108910891089
egg28	0.965011050723132	0.1188118811881188
egg9	0.9658897597020051	0.12871287128712872
egg98	0.9673959925289484	0.13861386138613863
egg60	0.9674915392902653	0.1485148514851485
egg63	0.9689867639574502	0.15841584158415842
egg56	0.9690657633646979	0.16831683168316833
egg90	0.9702940720496037	0.17821782178217824
egg39	0.9703679783019619	0.18811881188118815
egg0	0.9707282723718491	0.19801980198019803
egg87	0.9710832701299672	0.20792079207920794
egg91	0.9712574774129256	0.21782178217821785
egg54	0.9721914084372146	0.2277227722772277
egg37	0.9726233535057303	0.2376237623762376
egg40	0.9730840699595805	0.24752475247524752
egg85	0.9740045369222854	0.25742574257425743
egg44	0.9741578593671572	0.26732673267326734
egg88	0.9746371671331199	0.27722772277227725
egg80	0.9746531897550796	0.28712871287128716
egg8	0.9748587503167758	0.29702970297029707
egg47	0.9753167663754461	0.3069306930693069
egg35	0.9759534795502682	0.31683168316831684
egg41	0.9759566857646047	0.3267326732673267
egg6	0.9759969802973832	0.3366336633663366
egg16	0.9760172434163317	0.3465346534653465
egg24	0.9762851305690449	0.3564356435643564
egg84	0.9763620716605423	0.36633663366336633
egg95	0.9764643485965726	0.37623762376237624
egg13	0.9765880916883953	0.3861386138613861
egg11	0.9767416815913887	0.39603960396039606
egg82	0.977110061237108	0.4059405940594059
egg32	0.9780109801168806	0.41584158415841577
egg68	0.9783065832824615	0.42574257425742573
egg43	0.978415580196633	0.4356435643564356
egg31	0.9787101452337997	0.4455445544554455
egg10	0.978800644381978	0.4554455445544554
egg12	0.9793194162515704	0.4653465346534653
egg59	0.9798991740998024	0.4752475247524752
egg71	0.9801089586646728	0.48514851485148514
egg14	0.9806347792687248	0.495049504950495
egg23	0.9811584119675703	0.504950495049505
egg51	0.9815564696972665	0.5148514851485149
egg29	0.982040779288548	0.5247524752475248
egg75	0.9820525889189111	0.5346534653465347
egg81	0.9822233180923925	0.5445544554455445
egg92	0.9822832358014186	0.5544554455445545
egg55	0.982432505627436	0.5643564356435643
egg5	0.9824466878981638	0.5742574257425742
egg65	0.9830405088570257	0.5841584158415841
egg50	0.9831911641717007	0.594059405940594
egg21	0.9834027027383183	0.6039603960396039
egg30	0.9836097442350015	0.6138613861386139
egg72	0.9841637774088	0.6237623762376238
egg19	0.9846063080318628	0.6336633663366337
egg94	0.984730063737716	0.6435643564356436
egg69	0.9848390205346181	0.6534653465346534
egg49	0.985265806931816	0.6633663366336633
egg97	0.9857699173258688	0.6732673267326733
egg46	0.985944015722252	0.6831683168316832
egg36	0.9860004020775875	0.693069306930693
egg33	0.9862237734733253	0.7029702970297029
egg3	0.9863142846995413	0.7128712871287128
egg20	0.986390923486414	0.7227722772277229
egg73	0.9866987839476405	0.7326732673267327
egg62	0.9872443569992799	0.7425742574257426
egg100	0.9873888860910818	0.7524752475247525
egg66	0.9874214401541734	0.7623762376237623
egg89	0.9881119380650939	0.7722772277227722
egg27	0.9882044886895552	0.7821782178217822
egg74	0.9892890144859003	0.7920792079207921
egg17	0.9893988671687077	0.8019801980198019
egg18	0.9894320152363282	0.8118811881188118
egg1	0.9895839624598606	0.8217821782178217
egg45	0.9896109410486583	0.8316831683168318
egg96	0.9896415973595122	0.8415841584158416
egg22	0.9899089592032665	0.8514851485148515
egg34	0.9903514001322867	0.8613861386138614
egg7	0.9903749844353061	0.8712871287128712
egg48	0.990614936863416	0.8811881188118811
egg58	0.9909358732165571	0.8910891089108911
egg2	0.9910203381570434	0.900990099009901
egg15	0.9916463341431592	0.9108910891089108
egg93	0.9916510790791653	0.9207920792079207
egg79	0.9927453605490504	0.9306930693069306
egg61	0.9934080784007405	0.9405940594059407
egg57	0.9941003886209426	0.9504950495049505
egg99	0.9943570516119513	0.9603960396039604
egg76	0.9955810512035932	0.9702970297029703
egg26	0.9957161342296618	0.9801980198019801
egg77	0.995728781975834	0.9900990099009901
egg4	1.0	1.0
